review_id,reviews.title,reviews.text,reviews.rating,sentiment_rating,human_sentiment,human_category,annotator,notes
R01071,"Awesome Headphones! Longevity An Issue 1,","While I've purchased items from Amazon for years, I rarely write reviews. I felt compelled to write one because, although there are only a few reviews at this point, I have never seen such a good product get such bad reviews. I'm hoping as more people purchase these, the star rating will be more accurate of the product itself. I'll address the three biggest complaints I've read from others:Sound Quality: I think these headphones sound great. I've never owned an expensive pair so I'm not able to compare them to higher-end offerings, but I've owned dozens of cheap and mid-range headphones in the 15-50 range. I'm not an audiophile or a musician so if I'm missing something that should be coming through, but isn't, I'm fine with my ignorance. I would say they're slightly better than Apple's buds (which I liked very much and used for years, most recently using their redesigned ones for about a year). There's no tinny, listening through a can sound that's all-too-common with headphones in this price range. As far as people saying they don't compare to Apple's buds, well I don't know, maybe they have some crazy exclusive version of Apple's buds that are amazing. But compared to the regular earpods, I think Amazon's headphones actually sound a bit better. They provide a nice, full sound and represent highs, lows and mids equally well (mainly listening to metal).Fit and Feel: Some people have complained about these falling, or feeling like they're going to fall, out of their ears. There's some validity to this, although obviously it depends on your specific ears. I don't feel like they're going to fall out at all, but if I give the cord a tug, they don't stay as secure as my Apple buds.Read more",3,Neutral,Neutral,Other,Sudha,
R00143,Maybe I was expecting more...,"I currently own the original echo which is in my living room, a dot in my bedroom, and one at work. I have lights, fans, a thermostat, surround sound, and TV all connected to my Alexa devices. Of course I had to buy one with a screen. I'm a big fan of Alexa, the products have become a routine part of my day. As soon as the Show was available to preorder I ordered one without any hesitation.Initially I wanted to put my show on a 70 inch TV stand by my 60 inch TV where my original Echo was. I figured it wouldn't look bad because I could use it as a digital picture frame also. I don't have end tables and quickly came to the realization that viewing a 7 inch screen from 8 feet away wasn't going to work for me. My Show now sits on my kitchen counter. I figured I'd get more use out of it in my living room because most of my Alexa enabled devices are in there and generally I spend more time in my living room than the kitchen.The problem with displaying the show on a kitchen counter is that the screen can only be seen from straight on if you have a larger kitchen, so if you aren't standing directly in front of it, it's hard to view the screen. You will have to turn it in a direction that it would be facing you.As far as I can tell you can not cut the screen off completely, which would make this a bad fit for a bedroom. The clock displays in white with the screen in a dim black by using the command turn off the screen. *Update* The screen can be cut off.This device was marketed as a hands free companion in the kitchen for things like recipes. My frustration is when I ask it to pull up a recipe it's inconsistent. Sometimes it wants to send the recipe to my phone, sometimes it wants me to swipe down on the screen to access the cooking directions and ingredients.Read more",3,Neutral,Negative,Product quality issue,Sudha,Changed the human sentimentn
R00139,"Keeps Getting Better, Especially for Comic Readers 2,","This is my 4th Kindle Fire, I also have the first generation, an 8.9 HDX and the new 6. The first thing that impresses is how thin and light this new model is, despite being the largest Fire to date. I love the more narrow, widescreen design of the screen, perfect for watching videos and reading books in portrait mode. Anyway, before I get carried away gushing, Ill just list my pros and one or two cons, to make this easier to read and save time.PROS:Wide screen design is perfect for videos and allows more text on a page for books.The stereo speakers sound incredible, even better than the previous HDX modelFor comic book readers comics purchased from Amazon now utilize the active panel reading mode from Comixology. I was wondering when Amazon was going to incorporate this feature for their comics, finally!Battery life seems to be similar to my 8.9 HDX, but Im happy with that considering the larger screen and thinness of the device.Considerably faster response time across the board.Finally! We can add a micro SD card to expand storage capacity! Yay!The camera takes photos that are much better quality than previous FireCONS:Would have preferred a rubberized back and case. The glossy finish is a fingerprint magnet also.Still deciding on the new software layout, maybe its because Im so familiar with the old Fire OS, but lets just say Im not blown away be the design so far.",5,Positive,Positive,Other,Sudha,
R00431,"Good as a first Paperwhite, not worthy of an upgrade 12,","This review is for the second generation Kindle Paperwhite. Like all kindle e-readers before it, this is a great product. However, I am a bit disappointed as there is not a huge improvement over last year's model. For this review, I focused on features and enhancements exclusive to the new Paperwhite and tried to make comparisons to last year's model. Also, I found somethings misrepresented or confusing in the advertising, so I will try to clear them up.HARDWAREDesign - The Kindle white has a nice look and shape. It fits well and is easy to hold in one hand. It's fairly light, so it doesn't tire the hands too much. I can grip it for long periods before having to switching hands. Its design is very similar to the previous Paperwhite - almost identical. The height and width are the same, the buttons are in the same location, and although this version is slightly lighter, it is not noticeable.Display - Although not a huge improvement from last year's model, the display is one of the best features of the Paperwhite. Like most e-readers, the Paperwhite uses digital ink technology. This model employs a more advanced version. In addition, the lighting has been upgraded, so among other things, it is more evenly lit. Together, they make for incredible viewing. In my opinion, it's one of the best digital ink e-reader display on the market. I really enjoy reading on it, text look very sharp and crisp, with little to no eye strain.Processor - The Paperwhite has an upgraded processor, which means smoother page turns and navigation. I am able to open books, flip pages, and navigate menus fairly quickly. There is barely any lag as I flip through many pages at a time. Also, the flashing effect when turning pages shows up less if at all.Read more",3,Neutral,Neutral,Other,Sudha,
R00619,Tap,It is a great addition to my home office. My Alexa is upstairs.,5,Positive,Positive,Other,Sudha,
R00192,Some nice surprises,"This was a birthday gift from my daughter. (71st birthday--certified old guy) What might I do with an Echo I bought a 3 Kindle book on using an Echo. Later I discovered most of what is in the book is probably in the on board helps, but the book makes a nice linear presentation that does not make me guess what I need to search out, and a Kindle book makes it easy for me to make notes I can find later with ease.I am using my Echo primarily as a radio. In the early 1990s I worked on my German skills by listening to a lot of shortwave radio. Most of that is now on the Internet. I could listen on my smart phone, but that uses phone battery reserves. The Echo runs on AC power from a wall outlet. The little speaker is adequate for voice broadcasts. I listen for hours to German news magazines. I can also listen to some old favorite broadcasts from Radio Canada.We live where my favorite talk radio program comes in poorly due to another station very near on the dial. But, our WiFi reaches my garage workshop and I have clear audio through Tune In. (I am having trouble linking iHeart Radio, perhaps because my subscription is not paid.)When I have asked Alexa a question she sometimes tells me she cannot answer a question I thought simple enough.I did ask for some music and was surprised to find CDs I bought as gifts are in Amazon's cloud for me to hear over Echo. Nice!",5,Positive,Positive,Other,Sudha,
R00243,Two Stars,very overpriced!,2,Negative,Negative,Price complaint,Sudha,
R00241,Charger has worked well for charging my Voyage. Comes ...,Charger has worked well for charging my Voyage. Comes as a separate purchase from the Voyage which I found. Think it should be bundledwith the purchase price of the Kindle Voyage.,5,Positive,Positive,Feature request,Sudha,
R00041,Great upgrade for aesthetics,"I'm a huge fan of the Echo family. I have two Echo's, three Dots and one Tap. No they aren't essential to my life but I love playing music, listening to the news and controlling the Philips Hue smart lights throughout my home. It was a large investment that most of the population won't make - with that being said I am not a huge fan of the way the hockey puck Dots look like. Glossy plastic looks a little cheap to me although it has no effect on the performance of them. Having the Dot cover is a great option and it looks fantastic.Some reviewers say they look cheap or fit too loose - I'm not sure why people are moving their Dots. Since Dots are made to be stationary, have a loose fitting cover isn't an issue. To me, it fits perfectly. They also aren't made of real fabric, but the important part is that it does look like the fabric in the picture. Not being fabric is a better option considering plastic is much more durable than material and will hold its color better if your Dot happens to get sunlight.I bought three covers - Blue, Grey and White. They all look good but the grey is my favorite as it doesn't attract more attention than it needs to. With that being said, I like all three colors.",5,Positive,Positive,Other,Sudha,
R00178,"A superb e-ink reader, but is it worth the money 1,","Okay, if you don't want to read my whole review, I'll summarize it right here: The Oasis is the most technologically advanced e-ink reader that Amazon - or anyone else, for that matter - has produced to date. But is it worth 290 for the least expensive version (wi-fi only with ads) In my opinion, the answer is no, not when the very capable Paperwhite is available for 100 (at the time I'm writing this). But I'm sure that there is a market for the Oasis, probably for the techno-geeks and gadgeteers like myself who love trying new products like the Oasis, and serious readers who want the absolute best possible experience in reading. But for the typical reader, I just don't think the Oasis adds enough to the reading experience to be worth the high price, especially for those who already have a Paperwhite or Voyage.For reference, here's a brief comparison of the Oasis with the Paperwhite and the Voyage:Oasis (2016)-----------------------------Size: 5.6x4.8x0.13-0.33 (thickness varies)Weight (wi-fi version): 4.6 ounces (without battery case)Display: 6 diagonal, 300 pixels per inch, 16-level grayscale, LED front-litStorage memory: 4GBPage turns: Touchscreen plus page turn buttonsNumber of fonts: 9Display lighting: Manually adjustable front-lighting (10 LEDs)Third Generation Paperwhite (2015)------------------------------Size: 6.7x4.6x0.36Weight (wi-fi version): 7.Read more",5,Positive,Positive,Other,Sudha,
R00039,Great look for Dot.,A great looking cover for the Echo Dot. It gives the Dot a softer and more elegant look. I feel that it is a little pricy for what you get but I do not regret my decision to buy this case.,5,Positive,Positive,Other,Sudha,
R01073,I hate having to shove headphones into my brain to use them...,"Edit (11/10/26) - The volume controls on these are not compatible with the new Google Pixel phones. The volume up button opens up Google Assitant as well as controlling the volume so every time you want to change the volume using the in-line controls you are going to open up Google Assistant.I bought these for a couple of reasons.First, I wanted an earbud that was NOT designed as noise cancelling. I hate having to shove headphones into my brain to use them. Apparently, a lot of people are under the assumption that these are supposed to be noise cancelling or something which they are not. They are simple earbuds. I hate not being able to hear what is going on around me and don't feel safe in public using headphones that block everything else out. These are designed just like the old style earbuds that you stick in your ears but they are more comfortable. Maybe I have small ears or something but they could never fall out or dislodge from my ears. They don't cancel the outside noise but they sit in my ears exactly as they are supposed to so the sound travels right into my ears.Second, I really like the magnets and tangle free aspects of the headphones. I use headphones while I work and the magnets allow me to hang the headphones easily when I am finished with them. The flat cord and magnets also mean the headphones never really tangle when you put them in a bag or wherever. Awesome design.Finally, the sound I get out of these seems pretty average. I would compare them to the stock Apple iPhone earbuds or a set of Sony earbuds. Nothing special. They are only 25 and a lot of that is the fact these were just released and that you are paying for the design as far as magnets in the ear buds and the nice flat cable.Read more",5,Positive,Positive,Other,Sudha,
R00203,"This box is a GAME CHANGER for on demand content! Amazon knocked it out of the park. Refreshed UPDATED with Tips! and HBO GO! 26,762 people found this helpful. Was this review helpful to you Yes No","I am not a casual user of on-demand content and devices. Having tried smart tv's from 3 brands, smart dvd/bluray players, Apple TV, WDTV, HTPC, Chromecast and too many other competing products to mention--for streaming content, before this box you really had two options (for a simple to use box that doesn't require additional items or tweaking):First is Apple TV which is easy to use (interface) but Apple limits the content you can get greatly (including no Prime Streaming built in) and it lacks a lot in features as well and is slow. The reason for selecting Apple TV is if you have other apple products that unlock features (like Amazon's content).The second option you could consider was Roku--which really means a Roku 3 box since it is heads and tails better than past Roku boxes in terms of remote and speed. Now Roku stands out with the most content and the most features of any box with the Roku 3. It is for that reason you will see me address the Roku 3 so often in this review.I have added quick summaries of other options to make sure everyone knows about the other options out there.WDTV: Are great for streaming your own content but not very user friendly.Chromecast: Is very cheap at 35 but requires other items to use (no remote included!), is limited to 16 channels according to their own site with other content broadcast via Chrome's browser not at the same quality level. This does allow you to browse the internet on your tv and is amazing for the cost but is more of a niche market than FireTV/Roku/Apple TV. But if you can live with the short comings, it is worth a look at 1/3 the price of these devices.Smart TVs: Most of these are FINE for occasional use but not nearly as pleasant to use daily like separate boxes.Read more",5,Positive,Positive,Other,Sudha,
R00945,Good Speaker for good price,good speaker. 8 hour battery. Good price. Excellent quality in how it is made.,5,Positive,Positive,Other,Sudha,
R01121,Awesome Headphones! Longevity An Issue 770 people found this helpful. Was this review helpful to you Yes No,"While I've purchased items from Amazon for years, I rarely write reviews. I felt compelled to write one because, although there are only a few reviews at this point, I have never seen such a good product get such bad reviews. I'm hoping as more people purchase these, the star rating will be more accurate of the product itself. I'll address the three biggest complaints I've read from others:Sound Quality: I think these headphones sound great. I've never owned an expensive pair so I'm not able to compare them to higher-end offerings, but I've owned dozens of cheap and mid-range headphones in the 15-50 range. I'm not an audiophile or a musician so if I'm missing something that should be coming through, but isn't, I'm fine with my ignorance. I would say they're slightly better than Apple's buds (which I liked very much and used for years, most recently using their redesigned ones for about a year). There's no tinny, listening through a can sound that's all-too-common with headphones in this price range. As far as people saying they don't compare to Apple's buds, well I don't know, maybe they have some crazy exclusive version of Apple's buds that are amazing. But compared to the regular earpods, I think Amazon's headphones actually sound a bit better. They provide a nice, full sound and represent highs, lows and mids equally well (mainly listening to metal).Fit and Feel: Some people have complained about these falling, or feeling like they're going to fall, out of their ears. There's some validity to this, although obviously it depends on your specific ears. I don't feel like they're going to fall out at all, but if I give the cord a tug, they don't stay as secure as my Apple buds.Read more",3,Neutral,Neutral,Other,Sudha,
R01154,This is a great inexpensive way to add 2nd remote to Amazon Fire TV,It's small and I don't miss voice interface. This is a 2nd one because my significant other and I like our own remotes.What I wasn't sure about was if the Amazon Fire TV would support more than one remote. But it does! You just have to register it with the Amazon Fire TV's device settings.,5,Positive,Positive,Other,Sudha,
R00774,it's good,"Doesn't understand some commands or Questions,but good overall",3,Neutral,Neutral,Other,Sudha,
R00933,"Great Speaker, no need for the tech",Great Speaker but I really don't need the features. I just need good sound and don't really use anything besides that,3,Neutral,Neutral,Other,Sudha,
R00521,Great concept,Great concept but speaker not so good at full volume. And maybe better now with the updates,4,Positive,Positive,Feature request,Sudha,
R00054,"An enlarged version of the 7 HDX - Same good internal components with a nicer screen- still a battery hog though 5,189 people found this helpful. Was this review helpful to you Yes No","Simply put, this is the Amazons iPad Air Killer. The 7 HDX is the iPad mini killer. Both HDXs inherent very similar hardware. This means the 8.9 version is an enlarged version of the 7 version. For my 7 version review, please search for my HDX 7 review.My profile: Im a heavy tablet user for personal and business purposes. I work on my tablet around 4-5 hours a day (Email / Documents / Spreadsheet / PDF) use the tablet 1-2 hours for personal use such as watching movies or reading books/magazine. The HDX tablet is my go-to device for all internet related search I do. It is also my main electronic device, more important than my smartphones and laptopsI have the following and/or used the following before:1) iPad 12) iPad 23) iPad 44) iPad Mini5) Kindle Fire6) Kindle Fire HD7) Kindle Fire HD 8.98) Asus Transformer with Keyboard9) Nexus 7 First Gen10) Kindle HDX 7 which I also have a review you can check outAs you can see, I been through many devices and hope this review with my experience helps users decide if this is the right device for them. This will be an ongoing review for this device throughout this year. For comparison sake, I will use last year's Kindle Fire HD 8.9 and also the Fire HDX 7 as benchmarksSpeed (9/10):The same chipset is used on the Kindle Fire HDX 8.9 as it is in the Kindle Fire 7 As I mentioned in the 7 review, this is leaps and bounds faster than last year Kindle HD. Last year Kindle struggles to go through any HD video content I put in. This year's HDX able to play seamlessly all the HD 1080p contents I added. It is incredible how much the 2.2Ghz quad processor improved vs last year's model Dual 1.2Ghz.Read more",4,Positive,Positive,Other,Sudha,
R00733,"Not a bad product, but the button is annoying...","I got the wrong one, plain and simple. It does what it says, and I like the connection to the internet to play music, but I should have gotten the Echo, I get annoyed at having to go to it and push the button.",4,Positive,Negative,Delivery issue,Sudha,Changed the human sentimentn
R00663,When it works I love it,When it works it's great but for some reason it doesn't always answer me When it doesn't answer me I turn off the tv and make sure no one else is talking and it still doesn't work at that time. It was easy to set up with the phone app. Doesn't seem to matter where the phone is when it isn't working. I've tried close and far and in between. So a case of great when it works and the pits when it doesn't,3,Neutral,Neutral,Other,Sudha,
R01153,Decent replacement for something that shouldnt have had to be replaced,"It blows my mind theres not a class action lawsuit against amazon for their crappy fire tv remotes. After mine died, like every other fire tv owner, i refused to buy the same crappy expensive remote only to have it die again. I found this cheaper option, it works just fine with the newer fire TV, it obviously doesnt have the alaxala voice command but i never used that anyway.",3,Neutral,Neutral,Other,Sudha,
R01023,Great,"Works great but wants you to buy subscription to get some music you may like, just found out it supports dish network",4,Positive,Positive,Other,Sudha,
R00075,Great case with minor design flaws,"I love everything about this case except for how it fits on the Echo Dot. I was expecting a snug fit however, it is very lose and so you have to make sure that if you pick it up to move it (and the power cable is disconnected), the dot will fall out of the case.",4,Positive,Positive,Other,Sudha,
R00763,Awesome device,"very interesting device, but having to touch button is a pain sometimes.if that would bother you, then go with Echo.",4,Positive,Positive,Other,Sudha,
R00492,"Awesome, smart little portable speaker","This Amazon tap is not only a great Bluetooth speaker, which is half of the reason I bought it for. But it also has some awesome voice control. I bought a wemo switch, plugged it into an old lamp, setup some commands with ittt, and in 5 minutes I was using my Amazon tap to control a lamp. Pretty cool. I love this Amazon tap it is light, portable, smart, has a great dock so I don't have to fuss with cables, and it has a 9 hour battery life, so I can go all day playing music.Being a Google play music subscriber The only thing missing from this speaker IMO, is a way to wirelessly stream my Google play music to this device using Alexa that is built in. You can use iHeartRadio, Pandora, Spotify, prime music, heck even Apple iTunes got some love, but no Google play music. Come on Amazon show me some love. I pay 15 dollars a month for a family plan which gives me and 5 family members access to Google play music and YouTube red. So it would be nice to use it on my tap. But alas the Amazon tap is a Bluetooth speaker so I can always use my phone as a streaming device, or hook my phone up through the aux port as well. But all in all this is a great speaker, that can do everything any Bluetooth speaker on the market can do plus a little bit extra.",5,Positive,Positive,Other,Sudha,
R00172,Ive loved both my Paperwhite and Voyage is the Oasis worth the additional cost,"Note: My original Kindle Oasis review was posted on 4/29/16 on this product page on Amazon: New - Kindle Oasis E-reader with Leather Charging Cover. This page is for the same product but for purchasers who wish to use it outside of the U.S. My original review follows.UPDATE 7/24/16: After using my Oasis for almost 3 months, I thought I would add a brief comment to my original review. I have settled on using the Oasis for reading in bed, where it's lighter and easier to hold and I prefer the page turn button style. For my reading elsewhere, for example if I want to read while eating, I use my Voyage w/origami case to hold it upright. I can read the same book using both Kindles since they stay synch'd to one another, and it's given me basically the best of both worlds, at least for my style of reading. The Voyage with cover almost seems clunky - bulkier and heavier - compared to the Oasis, but when it's sitting on a table it hardly matters. I have to say that I'm fortunate in being able to afford both, and the new base model Kindle that I recently picked up is not yet getting much use, even though much of my reading is in lighting conditions where the non-illuminated display works just fine. My original review follows.---------Amazon released the first Kindle in November of 2007. Eight and a half years later, the Oasis model is the 8th generation Kindle and the third evolution of Kindle with built-in illumination. The price of 300+ was a bit of a shock, but I ordered mine as soon as it was announced on April 13th.Read more",5,Positive,Positive,Other,Sudha,
R00684,Awesome,I added this to my echo collection great for on the go and around the house. I don't like that you have to tap it to activate,5,Positive,Positive,Other,Sudha,
R00108,I also own a Echo and if you own a Echo you will love the Tap,"Ok first things first, I also own a Echo and if you own a Echo you will love the Tap.Now you will see a lot of reviews around the internet of people saying they wish the Tap was voice enabled like the Echo. I happen to think those people are not completely thinking things through. Because the Echo is not meant to be a mobile device. It generally sits somewhere in your house and the voice command is then a great feature to have. But the Tap is meant to be mobile, and therefore I am happy it's not a Voice command device. I would not want to be at the beach or on a subway or at the coffee shop and having this thing think the world is taking to it. So I actually think not having a voice command is a well thought out feature. I have the Echo on my kitchen counter and the Tap in my Studio office. And when I leave my office I just grab it and go.I bought this on sale for 89 and I went to the store and listened to many Bluetooth speakers. And while yes the charge 3 sounds better, all the charge 3 can do is be a Bluetooth speaker. While the Tap is so much more for less . And the Tap sounds Great. After looking online I was a little nervous that it would not sound that great, but I was 100 wrong about that. There is no other product out there for 89 that sounds this good and can do what the Tap does.I was not paid or given a Tap to write this review. I'm just a consumer who was it the market for a Bluetooth speaker, and I could not be happier with my choice.Also if you buy this device buy the Amazon sling as well. Trust me you will want it. And honestly I am again happy I got the one that covers the bottom of the Tap. Because if this was sitting on a table and someone knocked over a drink I would not want the bottom where the charging rings are to be exposed.That's it, that's all. Buy it, you won't be disappointed!!!!!",5,Positive,Positive,Other,Sudha,
R00022,"This box is a GAME CHANGER for on demand content! Amazon knocked it out of the park. Refreshed UPDATED with Tips! and HBO GO! 26,764 people found this helpful. Was this review helpful to you Yes No","I am not a casual user of on-demand content and devices. Having tried smart tv's from 3 brands, smart dvd/bluray players, Apple TV, WDTV, HTPC, Chromecast and too many other competing products to mention--for streaming content, before this box you really had two options (for a simple to use box that doesn't require additional items or tweaking):First is Apple TV which is easy to use (interface) but Apple limits the content you can get greatly (including no Prime Streaming built in) and it lacks a lot in features as well and is slow. The reason for selecting Apple TV is if you have other apple products that unlock features (like Amazon's content).The second option you could consider was Roku--which really means a Roku 3 box since it is heads and tails better than past Roku boxes in terms of remote and speed. Now Roku stands out with the most content and the most features of any box with the Roku 3. It is for that reason you will see me address the Roku 3 so often in this review.I have added quick summaries of other options to make sure everyone knows about the other options out there.WDTV: Are great for streaming your own content but not very user friendly.Chromecast: Is very cheap at 35 but requires other items to use (no remote included!), is limited to 16 channels according to their own site with other content broadcast via Chrome's browser not at the same quality level. This does allow you to browse the internet on your tv and is amazing for the cost but is more of a niche market than FireTV/Roku/Apple TV. But if you can live with the short comings, it is worth a look at 1/3 the price of these devices.Smart TVs: Most of these are FINE for occasional use but not nearly as pleasant to use daily like separate boxes.Read more",5,Positive,Positive,Other,Sudha,
